GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,TRACTA,CTY_SUB,CTY_SUBA,DZ2001
"G0101250035","1980","Alabama","01","Tuscaloosa","125",,"Fosters division","035",2857
"G0101250050","1980","Alabama","01","Tuscaloosa","125",,"Samantha division","050",2690
"G0101250060","1980","Alabama","01","Tuscaloosa","125",,"Tuscaloosa division","060",107706
"G0101250065","1980","Alabama","01","Tuscaloosa","125",,"Windham Springs division","065",2372
"G0101270005","1980","Alabama","01","Walker","127",,"Carbon Hill division","005",4449
"G0101270010","1980","Alabama","01","Walker","127",,"Cordova division","010",4537
"G0101270015","1980","Alabama","01","Walker","127",,"Dora division","015",8367
"G0101270025","1980","Alabama","01","Walker","127",,"Empire division","025",2456
"G0101270030","1980","Alabama","01","Walker","127",,"Flat Creek-Wegra division","030",2093
"G0101270035","1980","Alabama","01","Walker","127",,"Jasper division","035",22496
"G0101270040","1980","Alabama","01","Walker","127",,"Manchester division","040",3737
"G0101270045","1980","Alabama","01","Walker","127",,"Nauvoo division","045",3504
"G0101270050","1980","Alabama","01","Walker","127",,"Oakman division","050",3484
"G0101270055","1980","Alabama","01","Walker","127",,"Parrish division","055",5107
"G0101270060","1980","Alabama","01","Walker","127",,"Sipsey division","060",4680
"G0101270065","1980","Alabama","01","Walker","127",,"Townley division","065",3750
"G0101290005","1980","Alabama","01","Washington","129",,"Chatom division","005",3816
"G0101290010","1980","Alabama","01","Washington","129",,"Fruitdale division","010",2196
"G0101290013","1980","Alabama","01","Washington","129",,"McIntosh division","013",4180
"G0101290015","1980","Alabama","01","Washington","129",,"Millry division","015",3139
"G0101290025","1980","Alabama","01","Washington","129",,"Wagarville division","025",3490
"G0101310005","1980","Alabama","01","Wilcox","131",,"Alberta division","005",2039
"G0101310010","1980","Alabama","01","Wilcox","131",,"Camden division","010",5176
"G0101310015","1980","Alabama","01","Wilcox","131",,"Coy-Fatama division","015",1442
"G0101310020","1980","Alabama","01","Wilcox","131",,"Pine Apple division","020",1861
"G0101310025","1980","Alabama","01","Wilcox","131",,"Pine Hill division","025",4237
"G0101330005","1980","Alabama","01","Winston","133",,"Addison division","005",5744
"G0101330010","1980","Alabama","01","Winston","133",,"Double Springs division","010",4489
"G0101330015","1980","Alabama","01","Winston","133",,"Haleyville division","015",9657
"G0101330020","1980","Alabama","01","Winston","133",,"Lynn division","020",2063
"G0200100025","1980","Alaska","02","Aleutian Islands","010",,"Aleutian Islands census subarea","025",7768
"G0200200025","1980","Alaska","02","Anchorage","020",,"Anchorage census subarea","025",173017
"G0200500025","1980","Alaska","02","Bethel","050",,"Aniak census subarea","025",1301
"G0200500050","1980","Alaska","02","Bethel","050",,"Lower Kuskokwim census subarea","050",9698
"G0200600025","1980","Alaska","02","Bristol Bay Borough","060",,"Bristol Bay census subarea","025",1094
"G0200700025","1980","Alaska","02","Dillingham","070",,"Dillingham census subarea","025",4616
"G0200900010","1980","Alaska","02","Fairbanks North Star","090",,"Eielson Reservation census subarea","010",5320
"G0200900025","1980","Alaska","02","Fairbanks North Star","090",,"Fairbanks North Star census subarea","025",48663
"G0201000025","1980","Alaska","02","Haines","100",,"Haines census subarea","025",1680
"G0201100025","1980","Alaska","02","Juneau","110",,"Juneau census subarea","025",19528
"G0201220025","1980","Alaska","02","Kenai Peninsula","122",,"Kenai-Cook Inlet census subarea","025",22473
"G0201220050","1980","Alaska","02","Kenai Peninsula","122",,"Seward census subarea","050",2809
"G0201300025","1980","Alaska","02","Ketchikan Gateway","130",,"Ketchikan census subarea","025",11316
"G0201400025","1980","Alaska","02","Kobuk","140",,"Kobuk census subarea","025",4831
"G0201500025","1980","Alaska","02","Kodiak Island","150",,"Kodiak Island census subarea","025",8569
"G0201500050","1980","Alaska","02","Kodiak Island","150",,"Kodiak Station census subarea","050",1370
"G0201700025","1980","Alaska","02","Matanuska-Susitna","170",,"Matanuska-Susitna census subarea","025",17766
"G0201800025","1980","Alaska","02","Nome","180",,"Nome census subarea","025",6537
"G0201850025","1980","Alaska","02","North Slope","185",,"Barrow-Point Hope census subarea","025",3784
"G0201850050","1980","Alaska","02","North Slope","185",,"Prudhoe Bay-Kaktovik census subarea","050",415
"G0202010025","1980","Alaska","02","Prince Of Wales-Outer Ketchikan","201",,"Outer Ketchikan census subarea","025",1333
"G0202010050","1980","Alaska","02","Prince Of Wales-Outer Ketchikan","201",,"Prince Of Wales census subarea","050",2489
"G0202200025","1980","Alaska","02","Sitka","220",,"Sitka census subarea","025",7803
"G0202310025","1980","Alaska","02","Skagway-Yakutat-Angoon","231",,"Angoon census subarea","025",712
"G0202310050","1980","Alaska","02","Skagway-Yakutat-Angoon","231",,"Hoonah-Yakutat census subarea","050",1817
"G0202310075","1980","Alaska","02","Skagway-Yakutat-Angoon","231",,"Klukwan census subarea","075",135
"G0202310100","1980","Alaska","02","Skagway-Yakutat-Angoon","231",,"Skagway census subarea","100",814
"G0202400025","1980","Alaska","02","Southeast Fairbanks","240",,"Southeast Fairbanks census subarea","025",5770
"G0202610025","1980","Alaska","02","Valdez-Cordova","261",,"Copper River census subarea","025",2721
"G0202610050","1980","Alaska","02","Valdez-Cordova","261",,"Cordova census subarea","050",2241
"G0202610075","1980","Alaska","02","Valdez-Cordova","261",,"Prince William Sound census subarea","075",3386
"G0202700025","1980","Alaska","02","Wade Hampton","270",,"Wade Hampton census subarea","025",4665
"G0202800025","1980","Alaska","02","Wrangell-Petersburg","280",,"Petersburg census subarea","025",3804
"G0202800050","1980","Alaska","02","Wrangell-Petersburg","280",,"Wrangell census subarea","050",2363
"G0202900025","1980","Alaska","02","Yukon-Koyukuk","290",,"Koyukuk-Middle Yukon census subarea","025",5323
"G0202900050","1980","Alaska","02","Yukon-Koyukuk","290",,"McGrath-Holy Cross census subarea","050",1343
"G0202900075","1980","Alaska","02","Yukon-Koyukuk","290",,"Yukon Flats census subarea","075",1207
"G0400010005","1980","Arizona","04","Apache","001",,"Chinle division","005",14337
"G0400010006","1980","Arizona","04","Apache","001",,"Dennehotso division","006",1631
"G0400010007","1980","Arizona","04","Apache","001",,"Eagar-Springerville division","007",5389
"G0400010008","1980","Arizona","04","Apache","001",,"Fort Apache division","008",368
"G0400010010","1980","Arizona","04","Apache","001",,"Fort Defiance division","010",20071
"G0400010025","1980","Arizona","04","Apache","001",,"Puerco division","025",774
"G0400010040","1980","Arizona","04","Apache","001",,"St. Johns division","040",4742
"G0400010043","1980","Arizona","04","Apache","001",,"Sweetwater division","043",4771
"G0400030005","1980","Arizona","04","Cochise","003",,"Benson division","005",9459
"G0400030010","1980","Arizona","04","Cochise","003",,"Bisbee division","010",14571
"G0400030015","1980","Arizona","04","Cochise","003",,"Bowie division","015",1469
"G0400030020","1980","Arizona","04","Cochise","003",,"Douglas division","020",17703
"G0400030025","1980","Arizona","04","Cochise","003",,"Elfrida division","025",1608
"G0400030030","1980","Arizona","04","Cochise","003",,"Tombstone division","030",34970
"G0400030035","1980","Arizona","04","Cochise","003",,"Willcox division","035",6937
"G0400050005","1980","Arizona","04","Coconino","005",,"Coconino division","005",45820
"G0400050006","1980","Arizona","04","Coconino","005",,"Havasupai division","006",282
"G0400050007","1980","Arizona","04","Coconino","005",,"Hopi division","007",1347
"G0400050008","1980","Arizona","04","Coconino","005",,"Hualapai division","008",8
"G0400050010","1980","Arizona","04","Coconino","005",,"Kaibab division","010",1417
"G0400050018","1980","Arizona","04","Coconino","005",,"Tuba City division","018",21248
"G0400050020","1980","Arizona","04","Coconino","005",,"Williams division","020",4825
"G0400070005","1980","Arizona","04","Gila","007",,"Globe division","005",14328
"G0400070010","1980","Arizona","04","Gila","007",,"Miami division","010",6038
"G0400070015","1980","Arizona","04","Gila","007",,"Reservation division","015",4927
"G0400070020","1980","Arizona","04","Gila","007",,"Tonto division","020",9193
"G0400070025","1980","Arizona","04","Gila","007",,"Winkelman division","025",2594
"G0400090005","1980","Arizona","04","Graham","009",,"Bonita-Klondyke division","005",1674
"G0400090010","1980","Arizona","04","Graham","009",,"Pima division","010",2783
"G0400090015","1980","Arizona","04","Graham","009",,"Safford division","015",15986
"G0400090020","1980","Arizona","04","Graham","009",,"San Carlos division","020",2419
"G0400110005","1980","Arizona","04","Greenlee","011",,"Clifton division","005",8872
"G0400110010","1980","Arizona","04","Greenlee","011",,"Duncan division","010",2534
"G0400130005","1980","Arizona","04","Maricopa","013",,"Buckeye division","005",11223
"G0400130010","1980","Arizona","04","Maricopa","013",,"Chandler division","010",39387
"G0400130015","1980","Arizona","04","Maricopa","013",,"Deer Valley division","015",12693
"G0400130020","1980","Arizona","04","Maricopa","013",,"Gila Bend division","020",4902
"G0400130045","1980","Arizona","04","Maricopa","013",,"Phoenix division","045",1421448
"G0400130050","1980","Arizona","04","Maricopa","013",,"St. Johns division","050",2265
"G0400130055","1980","Arizona","04","Maricopa","013",,"Salt River division","055",4438
"G0400130063","1980","Arizona","04","Maricopa","013",,"Tonto division","063",428
"G0400130065","1980","Arizona","04","Maricopa","013",,"Wickenburg division","065",11246
"G0400150005","1980","Arizona","04","Mohave","015",,"Kingman North division","005",20311
"G0400150010","1980","Arizona","04","Mohave","015",,"Kingman South division","010",33596
"G0400150015","1980","Arizona","04","Mohave","015",,"Mohave North division","015",1786
"G0400170005","1980","Arizona","04","Navajo","017",,"Apache division","005",6164
"G0400170010","1980","Arizona","04","Navajo","017",,"Hopi division","010",5549
"G0400170015","1980","Arizona","04","Navajo","017",,"Indian Wells division","015",4888
"G0400170020","1980","Arizona","04","Navajo","017",,"Little Colorado division","020",16778
"G0400170027","1980","Arizona","04","Navajo","017",,"Pinon division","027",5914
"G0400170030","1980","Arizona","04","Navajo","017",,"Snowflake division","030",20196
"G0400170035","1980","Arizona","04","Navajo","017",,"Western division","035",8220
"G0400190005","1980","Arizona","04","Pima","019",,"Ajo division","005",5978
"G0400190010","1980","Arizona","04","Pima","019",,"Arivaca division","010",22266
"G0400190035","1980","Arizona","04","Pima","019",,"Marana division","035",9320
"G0400190040","1980","Arizona","04","Pima","019",,"Papago division","040",6436
"G0400190050","1980","Arizona","04","Pima","019",,"Tucson division","050",487263
"G0400210005","1980","Arizona","04","Pinal","021",,"Casa Grande division","005",19129
"G0400210010","1980","Arizona","04","Pinal","021",,"Coolidge division","010",9967
"G0400210015","1980","Arizona","04","Pinal","021",,"Eloy division","015",8867
"G0400210020","1980","Arizona","04","Pinal","021",,"Florence division","020",6940
"G0400210021","1980","Arizona","04","Pinal","021",,"Gila River division","021",5250
"G0400210025","1980","Arizona","04","Pinal","021",,"Maricopa-Stanfield division","025",3940
"G0400210026","1980","Arizona","04","Pinal","021",,"North Pinal division","026",22733
"G0400210028","1980","Arizona","04","Pinal","021",,"Papago division","028",611
"G0400210035","1980","Arizona","04","Pinal","021",,"San Manuel division","035",13481
"G0400230005","1980","Arizona","04","Santa Cruz","023",,"Nogales division","005",18813
"G0400230010","1980","Arizona","04","Santa Cruz","023",,"Patagonia division","010",1646
"G0400250005","1980","Arizona","04","Yavapai","025",,"Ashfork division","005",1382
"G0400250010","1980","Arizona","04","Yavapai","025",,"Congress division","010",3195
"G0400250015","1980","Arizona","04","Yavapai","025",,"Humboldt division","015",1891
"G0400250020","1980","Arizona","04","Yavapai","025",,"Mingus Mountain division","020",8431
"G0400250025","1980","Arizona","04","Yavapai","025",,"Prescott division","025",39308
"G0400250030","1980","Arizona","04","Yavapai","025",,"Verde division","030",13938
"G0400270005","1980","Arizona","04","Yuma","027",,"Parker division","005",11467
"G0400270010","1980","Arizona","04","Yuma","027",,"Somerton division","010",11065
"G0400270015","1980","Arizona","04","Yuma","027",,"Wellton division","015",6508
"G0400270018","1980","Arizona","04","Yuma","027",,"Yuma division","018",61514
"G0500010005","1980","Arkansas","05","Arkansas","001",,"Arkansas township","005",152
"G0500010010","1980","Arkansas","05","Arkansas","001",,"Barton township","010",275
"G0500010015","1980","Arkansas","05","Arkansas","001",,"Bayou Meto township","015",382
"G0500010020","1980","Arkansas","05","Arkansas","001",,"Brewer township","020",97
"G0500010025","1980","Arkansas","05","Arkansas","001",,"Chester township","025",438
"G0500010030","1980","Arkansas","05","Arkansas","001",,"Crockett township","030",219
"G0500010035","1980","Arkansas","05","Arkansas","001",,"Garland township","035",335
"G0500010040","1980","Arkansas","05","Arkansas","001",,"Gum Pond township","040",11176
"G0500010045","1980","Arkansas","05","Arkansas","001",,"Henton township","045",669
"G0500010050","1980","Arkansas","05","Arkansas","001",,"Keaton township","050",1083
"G0500010055","1980","Arkansas","05","Arkansas","001",,"La Grue township","055",5511
"G0500010060","1980","Arkansas","05","Arkansas","001",,"McFall township","060",179
"G0500010065","1980","Arkansas","05","Arkansas","001",,"Mill Bayou township","065",686
"G0500010070","1980","Arkansas","05","Arkansas","001",,"Morris township","070",528
